# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
GFOD2             16   67708436   67753273     61      11  293723      0.54635    0.00052505      0.54582
RANBP10           16   67756973   67840788    108      16  293723      0.47368    0.00052505      0.47316
TSNAXIP1          16   67840829   67861971     28       7  293723       1.4047    0.00052505       1.4041
CENPT             16   67862060   67881361     21       4  293723       0.1677    0.00052505      0.16718
NUTF2             16   67880819   67906470     37       8  293723       0.7255    0.00052505      0.72497
EDC4              16   67906926   67918417     11       3  293723       1.8044    0.00052505       1.8039
NRN1L             16   67918781   67920271      1       1  293723        1.016    0.00052505       1.0154
PSKH1             16   67927175   67963581     39       8  293723       0.4291    0.00052505      0.42858
CTRL              16   67963473   67965778      1       1  293723       1.5083    0.00052505       1.5077
PSMB10            16   67968407   67970780      2       1  293723            1    0.00052505      0.99949
LCAT              16   67973787   67978656      3       2  293723      0.58459    0.00052505      0.58406
SLC12A4           16   67977377   68002597     29       9  293723       1.3498    0.00052505       1.3492
DPEP3             16   68009566   68014452      6       3  293723        1.489    0.00052505       1.4885
DPEP2             16   68021293   68034493     15       4  293723       0.9583    0.00052505      0.95777
DDX28             16   68055177   68057770      2       1  293723      0.64842    0.00052505       0.6479
DUS2              16   68056847   68113226     80      11  293723        1.137    0.00052505       1.1365
NFATC3            16   68118654   68263162    222      12  293723        1.075    0.00052505       1.0745
ESRP2             16   68262450   68270136      3       1  293723      0.58377    0.00052505      0.58324
PLA2G15           16   68279240   68294965     31       6  293723       1.0981    0.00052505       1.0976
SLC7A6            16   68298419   68335726     57      10  293723      0.43276    0.00052505      0.43224
SLC7A6OS          16   68318043   68344868     50      12  293723    -0.089928    0.00052505    -0.090453
PRMT7             16   68344877   68391169    124      13  293723     0.070537    0.00052505     0.070011
SMPD3             16   68392230   68482409    186      24  293723      0.30764    0.00052505      0.30712
ZFP90             16   68573192   68609975    144       8  293723      -1.1615    0.00052505       -1.162
CDH3              16   68678151   68732959    159      18  293723     -0.35839    0.00052505     -0.35891
CDH1              16   68771128   68869445    308      25  293723      0.14562    0.00052505      0.14509
TANGO6            16   68877456   69119085    503      27  293723      0.63378    0.00052505      0.63326
HAS3              16   69139467   69152622     21       7  293723       2.9237    0.00052505       2.9232
CHTF8             16   69151912   69166493     27      10  293723       3.7685    0.00052505        3.768
CIRH1A            16   69166499   69202937     57      15  293723       2.3166    0.00052505       2.3161
SNTB2             16   69221050   69342955    251      26  293723       2.4459    0.00052505       2.4454
VPS4A             16   69345242   69358951     36       7  293723       2.0147    0.00052505       2.0142
PDF               16   69362524   69364498      6       3  293723       1.1058    0.00052505       1.1053
COG8              16   69362524   69373526     17       4  293723       1.2276    0.00052505        1.227
NIP7              16   69373415   69377014     14       6  293723       1.1339    0.00052505       1.1334
TMED6             16   69377149   69385712     18       8  293723       1.6782    0.00052505       1.6777
TERF2             16   69389464   69419891     37       8  293723       3.3254    0.00052505       3.3249
CYB5B             16   69458498   69500167    137      18  293723    -0.077591    0.00052505    -0.078116
NFAT5             16   69599869   69738569    274      15  293723       0.5487    0.00052505      0.54817
NQO1              16   69743304   69760849     41      10  293723        1.709    0.00052505       1.7084
NOB1              16   69775757   69788871     27       7  293723       1.8663    0.00052505       1.8658
WWP2              16   69796187   69975644    448      26  293723       1.0916    0.00052505       1.0911
CLEC18A           16   69984608   69998250      8       3  293723     -0.50478    0.00052505      -0.5053
PDPR              16   70147529   70196437     41      10  293723      0.50337    0.00052505      0.50284
AARS              16   70286198   70323452     39      18  293723     -0.28034    0.00052505     -0.28087
DDX19B            16   70323670   70367735     30      12  293723      0.22688    0.00052505      0.22635
DDX19A            16   70380764   70407286     26       8  293723      0.75224    0.00052505      0.75172
ST3GAL2           16   70413338   70472991     64      23  293723       1.3032    0.00052505       1.3027
FUK               16   70488498   70514177     24      13  293723     -0.55045    0.00052505     -0.55097
COG4              16   70514472   70557457     57      10  293723      0.44276    0.00052505      0.44224
SF3B3             16   70557691   70611571     76       7  293723      0.73369    0.00052505      0.73316
IL34              16   70613798   70694585    275      18  293723      -1.0578    0.00052505      -1.0583
MTSS1L            16   70695107   70719954     70      13  293723      0.69659    0.00052505      0.69606
VAC14             16   70721342   70835074    281      29  293723      0.23499    0.00052505      0.23446
HYDIN             16   70841287   71264625    368      36  293723     -0.22474    0.00052505     -0.22527
CMTR2             16   71315292   71323509     18       5  293723     -0.47545    0.00052505     -0.47598
CALB2             16   71392616   71424341     93      11  293723       1.0271    0.00052505       1.0266
ZNF23             16   71481500   71496295     29       9  293723      0.88037    0.00052505      0.87985
ZNF19             16   71507976   71598992    154      24  293723      0.88343    0.00052505      0.88291
CHST4             16   71560023   71572493     13       6  293723       1.1252    0.00052505       1.1246
TAT               16   71600754   71610998     18       6  293723      0.73875    0.00052505      0.73822
MARVELD3          16   71660056   71675868     34       8  293723    -0.025912    0.00052505    -0.026437
PHLPP2            16   71678827   71757798    162      17  293723     -0.53801    0.00052505     -0.53854
AP1G1             16   71762903   71843006    186      19  293723      0.36382    0.00052505      0.36329
ATXN1L            16   71879894   71891236     15       5  293723       3.4816    0.00052505       3.4811
ZNF821            16   71893583   71918093     47      10  293723        3.033    0.00052505       3.0325
IST1              16   71928311   71964542     87      13  293723       2.9963    0.00052505       2.9957
PKD1L3            16   71963441   72033877    293      20  293723       2.8146    0.00052505       2.8141
DHODH             16   72042643   72059316     49       8  293723      0.85744    0.00052505      0.85692
HP                16   72088470   72094955     11       4  293723       1.3173    0.00052505       1.3168
HPR               16   72097125   72111145     39       9  293723       2.3666    0.00052505        2.366
TXNL4B            16   72118756   72128215     35       5  293723      -1.2525    0.00052505       -1.253
DHX38             16   72127615   72146811     53       8  293723      0.26701    0.00052505      0.26648
PMFBP1            16   72152996   72206349    136      18  293723       2.9503    0.00052505       2.9498
ZFHX3             16   72816784   73092534    707      92  293723    -0.042251    0.00052505    -0.042776
C16orf47          16   73160536   73178346     40      12  293723     0.072224    0.00052505     0.071699
LOC101927998      16   73489940   73925581   1313     122  293723     -0.34914    0.00052505     -0.34967
