# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
APOBR             16   28505970   28510291     14       5  372355      0.59371    0.00090455      0.59281
IL27              16   28510683   28518155     13       4  371289       2.3484    0.00090455       2.3475
NUPR1             16   28548662   28550495      8       3  375827       2.0284    0.00090455       2.0275
CCDC101           16   28565249   28603111    103      15  374874       1.6949    0.00090455        1.694
SULT1A2           16   28603264   28611058     32       7  370555       1.1381    0.00090455       1.1372
SULT1A1           16   28616908   28634907     31       9  371254       1.2067    0.00090455       1.2058
NPIPB8            16   28655835   28670046      1       1  372699       1.1477    0.00090455       1.1468
EIF3C             16   28699879   28747051      2       1  372844      -1.5141    0.00090455       -1.515
ATXN2L            16   28834369   28848558     39       6  374255      0.81278    0.00090455      0.81187
TUFM              16   28853732   28857729      7       2  377860      0.92439    0.00090455      0.92348
SH2B1             16   28872939   28885534     20       4  375395      0.69641    0.00090455      0.69551
ATP2A1            16   28889192   28915830     49      12  373822     0.057177    0.00090455     0.056273
RABEP2            16   28915742   28937339     36       9  373157     -0.69777    0.00090455     -0.69867
CD19              16   28943082   28950668     10       5  372007       0.3491    0.00090455       0.3482
NFATC2IP          16   28962318   28977786     25       7  373388      0.24554    0.00090455      0.24463
SPNS1             16   28986028   28995869     24       9  372557     -0.88623    0.00090455     -0.88714
LAT               16   28996147   29002104      8       3  371598     -0.25542    0.00090455     -0.25633
NPIPB11           16   29392624   29421669      3       2  371672     -0.74955    0.00090455     -0.75045
SPN               16   29674271   29681828     12       5  373469    -0.014384    0.00090455    -0.015288
QPRT              16   29690334   29709324     19       7  373342      0.40027    0.00090455      0.39936
C16orf54          16   29753784   29757340     10       3  372405      0.18941    0.00090455      0.18851
ZG16              16   29789561   29792969     14       2  372884      -1.6447    0.00090455      -1.6456
KIF22             16   29801383   29816706      8       5  369565     -0.93614    0.00090455     -0.93705
MAZ               16   29817417   29822504      3       2  372903       -1.129    0.00090455      -1.1299
PRRT2             16   29823409   29827202      5       3  370772      0.46601    0.00090455       0.4651
PAGR1             16   29827528   29833816     13       3  375642     0.028239    0.00090455     0.027334
MVP               16   29831715   29859360     48       6  374320     -0.13685    0.00090455     -0.13775
CDIPT             16   29869678   29874801      5       3  372482      0.15166    0.00090455      0.15076
SEZ6L2            16   29882480   29910585     56      12  372920      -1.6411    0.00090455       -1.642
ASPHD1            16   29912147   29931181     24       7  372251      -1.2821    0.00090455       -1.283
KCTD13            16   29917657   29937545     38       8  373585       -1.039    0.00090455      -1.0399
TMEM219           16   29973351   29984373     16       4  373384     0.058614    0.00090455      0.05771
TAOK2             16   29985188   30003583     27       5  379627      0.75366    0.00090455      0.75276
HIRIP3            16   30003642   30007417      4       2  372903        2.194    0.00090455       2.1931
INO80E            16   30007485   30017112     32       9  373393       1.7597    0.00090455       1.7588
DOC2A             16   30016835   30023424     12       3  377486       1.8303    0.00090455       1.8294
C16orf92          16   30034655   30036023      4       2  370441      0.90462    0.00090455      0.90372
FAM57B            16   30035748   30064338     53      10  371820       1.5148    0.00090455       1.5139
ALDOA             16   30064411   30081741     17       8  371776       1.4779    0.00090455        1.477
PPP4C             16   30087297   30096698     17       7  373513       1.7494    0.00090455       1.7485
TBX6              16   30097114   30103258      9       4  375730      0.71386    0.00090455      0.71296
YPEL3             16   30103635   30108248      7       4  370300       0.8558    0.00090455      0.85489
GDPD3             16   30115977   30125264     12       5  371972       2.0527    0.00090455       2.0518
MAPK3             16   30125426   30134630     16       9  372558       1.1543    0.00090455       1.1534
CORO1A            16   30194731   30200397     10       5  370109      0.27103    0.00090455      0.27013
CD2BP2            16   30362087   30366682      9       5  373146       3.2177    0.00090455       3.2168
TBC1D10B          16   30368422   30381522     20       8  374768       3.6674    0.00090455       3.6665
MYLPF             16   30386123   30389310      3       1  370664       2.7754    0.00090455       2.7744
SEPT1             16   30389454   30394171     10       4  373405       2.8522    0.00090455       2.8512
ZNF48             16   30389633   30411429     47      11  372986       3.4144    0.00090455       3.4135
ZNF771            16   30418735   30429916     12       7  372504       2.7249    0.00090455        2.724
DCTPP1            16   30435019   30441373      3       2  363518       1.4961    0.00090455       1.4952
SEPHS2            16   30454952   30457224      2       1  371959      -1.0989    0.00090455      -1.0998
ITGAL             16   30483983   30534506    101      27  372996       1.5326    0.00090455       1.5317
ZNF768            16   30535322   30538821      4       1  373461      -1.1438    0.00090455      -1.1448
ZNF747            16   30541688   30546345      3       2  372392       1.2148    0.00090455       1.2138
ZNF764            16   30565085   30569642      6       4  371769       2.2492    0.00090455       2.2483
ZNF688            16   30580998   30585243      3       2  369079      0.18465    0.00090455      0.18375
ZNF785            16   30591994   30597092      8       5  372098       3.5072    0.00090455       3.5063
ZNF689            16   30613879   30622096     11       5  374379     -0.62833    0.00090455     -0.62924
PRR14             16   30662038   30667734      3       2  377213      0.23768    0.00090455      0.23678
FBRS              16   30675778   30682131      6       2  372556     -0.20304    0.00090455     -0.20394
SRCAP             16   30709571   30751450     46      17  373428       2.0097    0.00090455       2.0088
TMEM265           16   30751512   30756517      5       3  372473       1.4976    0.00090455       1.4967
PHKG2             16   30759574   30772497     11       6  372416       1.7559    0.00090455        1.755
C16orf93          16   30768733   30773598      6       4  371832      0.67538    0.00090455      0.67447
RNF40             16   30772933   30787628     25      11  374821       3.4917    0.00090455       3.4908
ZNF629            16   30789770   30798564      6       4  372327       1.7102    0.00090455       1.7093
BCL7C             16   30845373   30905852     78      12  372547        3.247    0.00090455       3.2461
CTF1              16   30907928   30914881      9       4  371821       4.5939    0.00090455        4.593
FBXL19            16   30934392   30960104     31       5  375296       5.3318    0.00090455       5.3309
ORAI3             16   30960405   30966259      5       3  372075       2.0553    0.00090455       2.0544
SETD1A            16   30968615   30995985     36       6  376152       5.8412    0.00090455       5.8403
HSD3B7            16   30995949   31000473      9       3  374307       5.6494    0.00090455       5.6485
STX1B             16   31000577   31021829     41      10  374099        5.467    0.00090455       5.4661
STX4              16   31044416   31051489     13       3  376773        5.472    0.00090455       5.4711
