# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
SPATA32           17   43331760   43339479     24       5  503      -1.2483    0.00034104      -1.2486
MAP3K14           17   43340488   43394414    103      16  503      -1.4958    0.00034104      -1.4961
ARHGAP27          17   43471268   43510282     89       5  503       1.0232    0.00034104       1.0229
PLEKHM1           17   43513266   43568146    115       5  503       1.3753    0.00034104        1.375
CRHR1             17   43697710   43913194    911       9  503       2.1474    0.00034104       2.1471
SPPL2C            17   43922256   43924438     16       2  503       2.7958    0.00034104       2.7954
MAPT              17   43971702   44105700    596       2  503       1.6898    0.00034104       1.6894
STH               17   44076616   44077060      1       1  503       2.3384    0.00034104       2.3381
KANSL1            17   44107282   44302740    682       2  503       1.1003    0.00034104          1.1
LRRC37A           17   44316744   44415160    161       2  503        1.212    0.00034104       1.2117
ARL17B            17   44351550   44439416     51       1  503       1.3136    0.00034104       1.3133
ARL17A            17   44577184   44657155      3       1  503       3.4102    0.00034104       3.4098
LRRC37A2          17   44587323   44633016      2       1  503       3.0752    0.00034104       3.0749
NSF               17   44668035   44834830     67       7  503        2.115    0.00034104       2.1146
WNT3              17   44839872   44896126    107      19  503        3.707    0.00034104       3.7067
WNT9B             17   44928952   44964096     64      20  503       1.8813    0.00034104        1.881
GOSR2             17   45000486   45044366    125      13  503        1.063    0.00034104       1.0627
RPRML             17   45055522   45056614      1       1  503      0.39527    0.00034104      0.39493
CDC27             17   45195310   45266665    153      22  503      -0.8705    0.00034104     -0.87084
MYL4              17   45266728   45301045     80      18  503     -0.83807    0.00034104     -0.83841
ITGB3             17   45331208   45390077    197      23  503      -1.9007    0.00034104      -1.9011
EFCAB13           17   45401327   45518678    336      16  503     -0.81039    0.00034104     -0.81073
NPEPPS            17   45600316   45700642    151      15  503     -0.43219    0.00034104     -0.43253
KPNB1             17   45726861   45762037     48      10  503     -0.22362    0.00034104     -0.22396
TBKBP1            17   45771441   45789429     38       8  503     -0.93308    0.00034104     -0.93342
TBX21             17   45810610   45823485     42      10  503     -0.22778    0.00034104     -0.22812
OSBPL7            17   45884733   45899169     51       9  503      0.28022    0.00034104      0.27988
MRPL10            17   45900638   45908907     40       8  503      0.23975    0.00034104      0.23941
LRRC46            17   45908993   45915079     21       7  503       1.0716    0.00034104       1.0712
SCRN2             17   45915047   45918699     11       6  503      0.95646    0.00034104      0.95612
SP6               17   45922280   45933240     30       6  503     -0.72739    0.00034104     -0.72773
SP2               17   45973516   46006323     62      10  503       1.1297    0.00034104       1.1293
PNPO              17   46018889   46026674     19       7  503      0.24092    0.00034104      0.24058
PRR15L            17   46029333   46035252     19       5  503      0.18937    0.00034104      0.18903
CDK5RAP3          17   46047894   46059152     31       6  503      0.43939    0.00034104      0.43905
COPZ2             17   46103533   46120908     46      11  503      0.81066    0.00034104      0.81032
NFE2L1            17   46125686   46138907     26       8  503       2.4701    0.00034104       2.4698
CBX1              17   46147414   46178883     94      12  503       2.6078    0.00034104       2.6075
SNX11             17   46184911   46200109     54      10  503       2.9351    0.00034104       2.9348
SKAP1             17   46210802   46507596    698      31  503        1.147    0.00034104       1.1466
HOXB1             17   46606807   46608272      3       1  503      -0.9724    0.00034104     -0.97274
HOXB2             17   46620017   46622393      8       3  503     -0.44922    0.00034104     -0.44956
HOXB3             17   46626232   46667634     87      18  503      0.54582    0.00034104      0.54548
HOXB4             17   46652869   46655743      5       2  503       1.6215    0.00034104       1.6212
HOXB5             17   46668619   46671103      9       4  503      0.10648    0.00034104      0.10614
HOXB6             17   46673099   46682343     20       8  503      0.21582    0.00034104      0.21548
HOXB7             17   46684594   46688383     12       5  503      0.47929    0.00034104      0.47895
HOXB8             17   46689708   46692474      5       2  503        1.069    0.00034104       1.0686
HOXB9             17   46698518   46703835     16       4  503     0.058956    0.00034104     0.058615
LOC101060400      17   46712166   46724875     49      11  503      -1.4185    0.00034104      -1.4188
PRAC1             17   46799081   46799882      3       2  503     -0.35195    0.00034104     -0.35229
PRAC2             17   46800542   46802119      2       1  503     -0.61676    0.00034104      -0.6171
HOXB13            17   46802125   46806111      7       4  503     -0.20707    0.00034104     -0.20742
TTLL6             17   46839593   46894469    152      17  503       1.5072    0.00034104       1.5068
CALCOCO2          17   46908350   46942607     85       8  503       1.1363    0.00034104       1.1359
ATP5G1            17   46970148   46973233      6       2  503        2.681    0.00034104       2.6806
UBE2Z             17   46985731   47006422     56       4  503       2.6846    0.00034104       2.6842
SNF8              17   47007458   47022484     50       6  503       2.7597    0.00034104       2.7594
GIP               17   47035918   47045955     45       6  503       3.3156    0.00034104       3.3152
IGF2BP1           17   47074774   47133507    106      17  503      0.42271    0.00034104      0.42237
B4GALNT2          17   47209822   47247351    104      22  503       1.1141    0.00034104       1.1138
GNGT2             17   47283596   47287936     15       7  503       -1.134    0.00034104      -1.1344
ABI3              17   47287589   47300587     41      10  503     -0.88358    0.00034104     -0.88392
PHOSPHO1          17   47300728   47309009     21       6  503      -1.2024    0.00034104      -1.2027
ZNF652            17   47366568   47439835    177      17  503     -0.53077    0.00034104     -0.53111
PHB               17   47481410   47492267     28      10  503      0.14741    0.00034104      0.14707
NGFR              17   47572655   47592382     58      18  503     -0.44314    0.00034104     -0.44348
NXPH3             17   47653298   47661172     11       4  503      -1.7006    0.00034104       -1.701
SPOP              17   47676246   47755525    103      26  503        -1.31    0.00034104      -1.3104
SLC35B1           17   47778296   47785313      9       4  503      0.22139    0.00034104      0.22105
FAM117A           17   47787687   47841518     63      21  503     0.055271    0.00034104     0.054929
KAT7              17   47865922   47906458     37      15  503      0.86683    0.00034104      0.86649
TAC4              17   47915671   47925379     10       5  503       0.1363    0.00034104      0.13595
FLJ45513          17   47923272   47926199      3       2  503     0.052605    0.00034104     0.052264
DLX4              17   48046562   48052323     13       3  503       -1.281    0.00034104      -1.2813
DLX3              17   48067369   48072588     21       5  503      -1.3593    0.00034104      -1.3597
ITGA3             17   48133340   48167849     79      12  503    -0.097831    0.00034104    -0.098172
PDK2              17   48172101   48188733     53      12  503     -0.37773    0.00034104     -0.37807
SAMD14            17   48188673   48207246     36      13  503      -0.3971    0.00034104     -0.39745
PPP1R9B           17   48211101   48227877     24       9  503      -1.3548    0.00034104      -1.3551
SGCA              17   48243240   48253293     32       8  503     -0.97741    0.00034104     -0.97775
